model_name,target_name,horizon,split_name,test_start,auc,precision,recall,f1,false_positive_months,brier_score,ece,event_hit_rate,median_timing_months,average_timing_months,flagged_3m_ahead_share,flagged_6m_ahead_share,episode_recall,max_false_alarm_streak,event_hits,n_events,threshold
hy_credit_logit,current_recession,0,fixed_2007_holdout,2007-01-01,0.9742890995260663,0.7647058823529411,0.65,0.7027027027027027,4,0.03958276328221537,0.03236418280309732,1.0,1.5,1.5,0.0,0.0,1.0,3,2,2,0.15
hy_credit_logit,current_recession,0,fixed_2007_holdout,2007-01-01,0.9742890995260663,0.8333333333333334,0.5,0.625,2,0.03958276328221537,0.03236418280309732,0.5,8.0,8.0,0.0,0.0,0.5,2,1,2,0.25
hy_credit_logit,current_recession,0,fixed_2007_holdout,2007-01-01,0.9742890995260663,0.9,0.45,0.6,1,0.03958276328221537,0.03236418280309732,0.5,9.0,9.0,0.0,0.0,0.5,1,1,2,0.35
hy_credit_logit,current_recession,0,fixed_2007_holdout,2007-01-01,0.9742890995260663,0.9,0.45,0.6,1,0.03958276328221537,0.03236418280309732,0.5,9.0,9.0,0.0,0.0,0.5,1,1,2,0.5
yield_curve_logit,within_12m,12,fixed_1990_holdout,1990-01-01,0.8560883198327672,0.3008849557522124,0.7906976744186046,0.43589743589743585,79,0.11282537879117649,0.0696033002270445,1.0,12.0,10.75,1.0,1.0,1.0,41,4,4,0.15
yield_curve_logit,within_12m,12,fixed_1990_holdout,1990-01-01,0.8560883198327672,0.3333333333333333,0.627906976744186,0.43548387096774194,54,0.11282537879117649,0.0696033002270445,0.75,12.0,12.0,0.75,0.75,0.75,27,3,4,0.25
yield_curve_logit,within_12m,12,fixed_1990_holdout,1990-01-01,0.8560883198327672,0.34375,0.5116279069767442,0.411214953271028,42,0.11282537879117649,0.0696033002270445,0.75,12.0,11.0,0.75,0.75,0.75,26,3,4,0.35
yield_curve_logit,within_12m,12,fixed_1990_holdout,1990-01-01,0.8560883198327672,0.3023255813953488,0.3023255813953488,0.3023255813953488,30,0.11282537879117649,0.0696033002270445,0.75,9.0,9.666666666666666,0.75,0.75,0.75,25,3,4,0.5
